state	county	name	farms	totpop	farm09	farm1019	farm2049	farm5099	farm100	farm500	farm1000	farmsize	farmown	fa09ow	fa1019ow	fa2049ow	fa5099ow	fa100ow	fa500ow	fa1000ow	farmten	fa09te	fa1019te	fa2049te	fa5099te	fa100te	fa500te	fa1000te	farmsc	fa09sc	fa1019sc	fa2049sc	fa5099sc	fa100sc	fa500sc	fa1000sc	farms2	acimp	acunimp	farmval	equipval	livstock	farmout	farmfert	sheep	sheepmer	sheepeng	sheepoth	lambs89	lambscon	lambssla	lambskil	lambsdie	fleeces	fleeclbs	cattle	oxen	cows	otcattle	cattpure	catthalf	cattcom	calves89	calvesol	calvesla	calvedie	milk	butter	cheese	horses	mules	asses	foals89	mulefo89	assfo89	swine	swinecon	swinedie	chickens	turkeys	geese	ducks	eggs	honey	wax	barleyac	barley	buckwhac	buckwhea	cornac	corn	oatsac	oats	ryeac	rye	wheatac	wheat	cottonac	cotton	cottseed	coseedva	flaxac	flaxseed	flaxstrw	flaxfibr	flaxval	hempac	hemp	csugarac	csugar	cmolas	ssugarac	ssugar	smolas	msugar	mmolas	hayac	hay	clovseed	grasseed	riceac	rice	tobacac	tobacco	hopsac	hops	canapeas	cowpeas	beansdry	brcornac	bromcorn	peanutac	peanuts	ipotatac	ipotato	spotatac	spotato	apples	appltree	apricots	apritree	cherries	chertree	peaches	peactree	pears	peartree	plumprun	plumtree	mgardval	horttrac	almondac	bananaac	citronac	cocnutac	figac	guavaac	kakiac	lemonac	limaac	madnutac	oliveac	orangeac	pecanac	pineapac	pomeloac	htreesb	almondtb	bananatb	citrontb	cocnuttb	figtb	guavatb	kakitb	lemontb	limetb	madnuttb	olivetb	orangetb	pecantb	pineaptb	pomelotb	htreesnb	almondtn	citrontn	cocnuttn	figtn	guavatn	kakitn	lemontn	limetn	madnutnb	olivetn	orangetn	pecantn	pomelotn	orangac2	oranges	orangepr	orangval	vinebac	vinenbac	grapeyld	grapeval	grapetab	grapewin	wine	wineval	raisin	raisinpr	vineyval	vineyemp	irrigats	irrac	farmown1	area	farmarea	cerealac	alfalfac	pctownir	irrvalac	farmfams	farmown2	farmfree	farmencu	farmrent	faown80	farent80	valfaenc	valfamtg	intfarm	region1	region2	fips	level
44	390	CAMDEN	358	6178	63	35	52	48	110	30	20	273	289	25	21	47	44	102	30	20	26	11	8	1	2	4	0	0	43	27	6	4	2	4	0	0	358	7122	90524	313570	13580	115160	176000	57	2354	120	217	2017	588	0	64	207	107	1378	3972	9668	969	2397	6302	53	1	9614	1351	277	160	568	84395	8526	0	407	49	0	19	0	0	6542	1495	1304	15913	654	431	413	21577	3656	152	0	0	0	0	2211	25607	72	790	0	0	0	0	21	4	0	0	0	0	0	0	0	0	0	147	1200	19453	0	0	0	0	0	87	82	7	0	2476	2743210	0	0	0	0	2	505	0	0	0	13	278	3	145	396	48006	0	12	0	0	0	0	2875	2011	0	2	10	96	130																																																																			97646	2283				395	333	329	4	62	362	68	1200	810	57	5	3	13039	1
44	410	CAMPBELL	947	9115	10	36	194	211	463	29	4	134	529	3	9	43	135	312	24	3	57	0	2	18	13	21	2	1	361	7	25	133	63	130	3	0	947	58376	68569	1011250	30720	144390	430740	27356	464	115	25	324	123	31	26	4	26	295	883	2777	110	1133	1534	27	535	2215	652	441	120	63	382048	141835	0	390	1057	2	29	1	0	3264	1892	196	56821	528	771	494	78445	13039	333	0	0	0	0	11917	156174	4028	29624	1	5	916	4972	19765	7181	1481	15952	0	0	0	0	0	0	0	6	0	1114	174	0	11649	0	0	133	164	0	0		75	0	0	0	0	7	1439	76	0	0	31	627	15	715	295	22765	24759	17651	0	0	83	342	71294	36938	131	310	338	998	1293																																																																			126945	16862				1033	449	443	6	584	602	662	6900	4315	345	5	3	13041	1
44	450	CARROLL	2773	22301	68	355	750	659	919	16	6	85	1529	26	30	147	496	809	16	5	121	3	16	40	28	33	0	1	1123	39	309	563	135	77	0	0	2773	116214	119771	1811050	59350	403790	1197620	90961	1897	397	75	1425	620	75	106	51	110	1463	2761	9055	760	3542	4753	22	287	8746	1943	900	466	264	1097167	401138	0	1276	2407	4	86	24	0	11903	7137	1027	153481	760	3019	2288	174029	28111	983	9	72	2	12	31320	450769	8984	80018	70	353	3084	16065	39072	17635	5811	63070	0	0	0	0	0	0	0	33	600	3638	701	0	60834	0	0	334	347	0	0	0	0	6	1932	0	0	33	2592	48	0	0	44	813	24	1875	765	60285	60561	29960	0	7	26	297	93985	39541	215	537	419	871	6062																																																																			235985	43469				2955	1498	1472	26	1457	1425	910	31933	17122	1351	5	3	13045	1
44	470	CATOOSA	601	5431	21	42	87	112	322	13	4	154	421	8	9	49	93	246	12	4	21	3	1	2	1	14	0	0	159	10	32	36	18	62	1	0	601	34489	58100	734900	29340	140500	169950	6985	1914	327	347	1240	654	200	29	130	47	1251	3335	3410	57	1312	2041	60	250	3100	918	618	150	168	466395	120580	0	644	722	3	45	22	0	3871	2551	2134	45367	1110	1442	1805	63500	6561	148	0	0	1	1	10480	182488	2894	30640	0	0	1424	11351	3351	1040	275	2728	0	0	0	0	0	0	0	4	0	350	108	0	6916	0	0	3137	2904	0	0	0	0	11	2940	0	0	66	209	41	0	0	3	67	197	13956	233	20046	7834	16208	0	0	24	322	29996	31080	82	317	543	1757	7717																																																																			92589	14799				737	395	386	9	342	339	168	21850	3950	316	5	3	13047	1
44	490	CHARLTON	317	3335	10	9	11	27	206	38	16	405	284	7	8	10	22	186	36	15	22	3	0	1	3	12	2	1	11	0	1	0	2	8	0	0	317	6374	122016	117320	5850	114530	88010	5983	2983	3	0	2980	781	0	40	228	98	1988	4903	9255	831	2406	6018	5	10	9240	1614	164	112	127	63017	9045	0	300	34	1	9	0	0	7094	2146	2605	10476	402	1262	107	14763	5556	244	0	0	0	0	2865	28551	306	2546	0	0	0	0	1134	268	13	141	0	0	0	0	0	0	0	88	10950	16184	0	0	0	0	0	0	0	0	0	43	16555	0	0	0	0	0	738	5	0	0	66	662	1	25	251	32709	75	403	0	0	0	0	12727	11956	55	185	71	593	0																																																																			128390	3171				316	248	240	8	68	172	9	9525	5140	360	5	3	13049	1
44	510	CHATHAM	1191	57740	734	200	97	52	71	12	25	70	526	249	91	65	37	53	8	23	628	465	103	26	14	16	3	1	37	20	6	6	1	2	1	1	1191	24804	59004	3021600	53500	173660	542960	34710	1009	141	75	793	377	156	14	241	23	540	1220	3866	135	1499	2232	66	63	3737	520	220	57	185	167762	8985	500	520	590	4	3	0	1	4320	616	1303	8505	248	163	286	24407	1855	97	0	0	0	0	3346	37675	265	2733	0	0	0	0	25	9	0	0	0	0	0	0	0	0	0	18	0	2907	0	0	0	0	0	1279	1799	0	0	5125	4602661	0	0	0	0	1	402	90	0	0	0	0	1209	103680	1015	85706	0	0	0	0	0	0	100	485	1000	3410	500	800	32147																																																																			83808	3611				1143	455	452	3	688	326	661	18300	13046	1292	5	3	13051	1
44	530	CHATTAHOOCHEE	523	4902	0	3	75	61	322	49	13	236	154	0	1	3	15	96	29	10	170	0	2	23	24	106	12	3	199	0	0	49	22	120	8	0	523	41700	81477	399160	13740	81410	276000	10666	22	0	0	22	0	0	0	0	0	50	250	2629	161	870	1598	1	40	2588	584	370	65	109	132855	38878	0	248	639	0	19	4	0	3373	1975	1666	15077	353	395	180	31028	6082	176	0	0	0	0	10662	94816	1522	10782	102	295	15	70	14786	4505	450	3717	0	0	0	0	0	0	0	120	1560	16278	35	0	1414	0	0	7	7	3	0	4	750	0	0	0	0	0	6111	89	0	0	169	1350	1	101	241	12032	5980	3640	0	0	1	37	15383	8563	22	97	3655	7390	0																																																																			123177	12301				501	147	139	8	354	195	273	18500	9100	728	5	3	13053	1
44	550	CHATTOOGA	1317	11202	21	190	405	199	465	35	2	115	539	1	6	38	125	335	32	2	55	4	5	21	8	17	0	0	723	16	179	346	66	113	3	0	1317	62166	89063	1258080	36520	239120	467830	23609	3116	289	488	2339	998	136	90	142	101	2432	5555	6032	478	2159	3395	45	130	5857	1530	941	184	288	739177	242897	0	1030	1217	5	137	43	1	10614	5722	1480	84739	1194	3760	3303	134019	19168	1586	0	0	0	0	19605	308243	6096	52967	131	954	3480	19994	15636	6460	1194	11023	0	0	0	0	0	0	0	0	0	0	387	0	27482	0	0	1388	1885	24	0	0	0	6	2679	0	0	25	1691	289	0	0	6	177	78	6014	247	22406	23723	17394	0	11	1	393	35148	24805	60	571	92	5104	417																																																																			151229	29312				1242	522	488	34	720	604	718	47905	25398	2032	5	3	13055	1
44	570	CHEROKEE	2084	15412	33	279	643	394	704	25	6	103	1006	2	5	146	272	553	22	6	65	2	12	22	10	19	0	0	1013	29	262	475	112	132	3	0	2084	76671	138673	1361870	35100	265540	491510	35054	3362	20	29	3313	1028	178	234	224	188	3822	5616	7600	875	2705	4020	12	173	7415	1478	1478	339	296	794764	253908	89	806	1609	9	54	20	3	13242	6856	1993	120212	725	4237	3402	173932	30162	468	0	0	0	0	25145	399525	7085	53821	111	475	5740	26603	19453	5749	709	6776	0	0	0	0	0	0	0	0	0	0	314	0	21979	0	0	753	344	0	0	0	0	114	46945	0	0	3	1563	135	0	0	6	155	57	5560	449	40657	76631	42167	200	200	7	80	77966	45423	5	7	232	1350	0																																																																			215344	38081				2023	923	892	31	1100	1155	530	32470	10175	814	5	3	13057	1
44	590	CLARKE	668	15186	53	66	217	160	160	9	3	85	200	12	18	33	47	84	5	1	116	11	8	44	28	23	0	2	352	30	40	140	85	53	4	0	668	32878	24142	766810	14890	118620	292060	21068	149	16	100	33	63	30	25	8	0	126	277	1600	74	786	740	85	142	1373	331	313	50	36	198263	66296	440	473	627	1	3	4	0	1743	1029	85	23530	421	200	59	27160	4282	126	11	80	2	10	4804	52139	1937	18981	36	212	668	3824	13333	5471	1532	14805	0	0	0	0	0	0	0	0	0	0	68	0	3825	0	0	1016	833	0	0	0	0	0	0	0	0	0	3200	3	0	0	1	22	15	1887	235	16766	4355	2436	0	0	1	4	8130	4584	29	34	2	10	0																																																																			57020	7458				672	205	183	22	467	248	276	7455	3225	302	5	3	13059	1
44	610	CLAY	546	7817	2	1	184	134	184	35	6	148	218	2	0	12	39	135	25	5	198	0	1	96	57	38	5	1	130	0	0	76	38	11	5	0	546	39776	40909	435230	19310	115050	500440	40159	0	0	0	0	0	0	0	0	0	0	0	2337	134	786	1417	0	2	2335	65	41	61	46	174322	52161	0	299	764	0	1	0	0	5576	3387	1317	20391	790	192	30	24393	1101	87	0	0	0	0	12573	114153	2292	25031	0	0	0	0	21261	8150	815	7531	0	0	0	0	0	0	0	258	120	42017	4	0	115	0	0	12	5	0	0	0	0	1	100	0	0	0	1944	0	0	0	154	1638	0	0	376	34501	220	436	0	0	0	0	1915	2192	315	969	220	328	823																																																																			80685	14865				640	235	223	12	405	284	315	19850	10200	816	5	3	13061	1
44	630	CLAYTON	906	8295	12	47	256	275	305	11	0	93	481	4	16	66	159	226	10	0	145	1	9	48	52	34	1	0	280	7	22	142	64	45	0	0	906	43328	40649	1042420	29690	154600	449290	35527	88	51	30	7	41	25	6	0	10	56	154	2860	77	1238	1545	19	298	2543	835	386	117	101	451214	157905	285	352	1064	4	19	6	0	2688	1754	234	45762	547	353	365	76281	8253	118	10	85	0	0	10504	129811	3678	25051	11	86	633	3241	18592	6739	1585	17754	0	0	0	0	0	0	0	11	0	1265	129	0	9447	0	0	76	115	0	0	0	0	0	0	0	0	1	1661	125	0	0	25	343	17	1347	297	24201	29045	19515	200	130	77	146	63564	38213	28	91	106	195	4117																																																																			83977	14836				917	430	425	5	487	502	421	7481	3318	265	5	3	13063	1
44	650	CLINCH	428	6652	9	21	22	34	246	65	31	479	340	4	3	16	26	211	55	25	33	2	6	2	6	15	2	0	55	3	12	4	2	20	8	6	428	14566	190288	249470	10570	106190	157430	11228	2927	2	93	2832	656	0	41	224	188	2157	5537	11337	163	3011	8163	0	34	11303	1667	307	239	534	140858	8538	100	344	261	0	10	1	0	10796	3570	2874	20687	575	3393	180	38595	20584	1037	0	0	0	0	5898	59859	1199	8765	0	0	0	0	3538	822	41	597	0	0	0	0	0	0	0	204	4100	36778	0	0	0	0	0	3	4	0	0	256	78426	0	0	0	0	15	1154	40	0	0	124	1201	2	190	395	37764	89	151	0	0	0	0	1246	973	475	260	83	75	762																																																																			204854	7097				513	377	357	20	136	336	59	11100	4125	330	5	3	13065	1
44	670	COBB	2080	22286	45	192	790	499	539	14	1	86	1058	25	25	223	335	438	11	1	179	3	18	78	48	31	1	0	843	17	149	489	116	70	2	0	2080	98240	80609	2058610	74860	322930	753550	65806	467	201	24	242	165	135	16	29	40	348	962	6742	314	2769	3659	83	636	6023	1781	1317	315	169	983783	302018	100	997	1862	5	38	17	1	8302	5401	378	126958	1333	1472	1084	181592	21289	725	1	10	0	0	26389	347786	6610	57662	95	500	4050	22720	30394	10631	2930	27623	0	0	0	0	0	0	0	9	0	801	450	5	30071	0	0	1180	1651	16	0	0	0	1	180	0	0	27	2482	18	5	6000	13	275	36	2880	613	50829	55537	33572	0	0	193	541	87719	45636	454	751	526	1097	1887																																																																			178849	37145				2247	1150	1105	45	1097	1256	640	74625	33917	2713	5	3	13067	1
44	690	COFFEE	877	10483	12	29	90	112	394	101	139	634	776	8	17	52	102	362	97	138	25	1	7	8	4	4	0	1	76	3	5	30	6	28	4	0	877	29235	526971	821520	53670	405000	494750	41360	31212	0	0	31212	3766	0	304	1513	2484	24836	66860	19489	509	4622	14358	17	467	19005	2243	539	645	604	155508	10674	0	645	878	2	8	2	0	24357	7833	7164	43237	1209	7659	222	54029	13568	428	0	0	0	0	7336	117859	2323	15991	1	1	0	0	7357	2067	206	3410	0	0	0	0	0	0	0	250	10650	45154	0	0	0	0	0	134	150	0	0	54	31199	1	100	0	0	5	5477	17	0	0	318	2569	0	0	857	64086	8118	6915	0	0	0	0	49043	23278	285	1398	440	967	6324																																																																			556206	9660				938	760	753	7	178	476	73	4100	2430	194	5	3	13069	1
44	710	COLQUITT	635	4794	2	19	77	105	338	55	39	315	546	1	3	32	87	329	55	39	45	1	10	21	6	7	0	0	44	0	6	24	12	2	0	0	635	19138	180589	429330	13260	162150	169980	18322	15407	2487	2548	10372	2877	35	33	560	894	11838	29189	10009	177	1791	8041	0	0	10009	1540	177	237	122	73665	6343	0	442	357	1	6	0	0	13135	4451	2070	24952	304	2681	85	42151	5355	211	0	0	0	0	7128	79892	2518	16763	1	2	0	0	6899	2608	977	8798	0	0	0	0	0	0	0	151	20550	27268	0	0	0	0	0	0	0	0	0	35	20330	0	0	0	0	16	1119	0	0	0	313	2800	0	0	363	29791	2594	2177	0	0	0	0	8050	4883	626	615	125	160	0																																																																			199727	9647				676	485	472	13	191	335	52	12150	3900	312	5	3	13071	1
44	730	COLUMBIA	1246	11281	56	112	584	192	229	44	29	121	335	6	13	41	47	165	37	26	279	15	18	145	61	37	1	2	632	35	81	398	84	27	6	1	1246	74119	77129	1114470	43160	198450	673480	15333	428	171	0	257	209	57	55	23	19	299	977	2856	100	1226	1530	24	196	2636	492	162	99	80	221775	63174	25	615	1033	1	28	2	0	5364	2169	568	42717	1409	1133	240	67249	12345	96	1	10	0	0	15249	160012	3830	47133	3	6	122	1063	29500	10910	2365	23229	0	0	0	0	0	0	0	37	0	3091	116	0	5220	0	0	417	463	0	0	2	780	0	0	0	0	0	7552	26	0	0	36	508	13	1191	525	33025	3870	2840	0	0	50	60	13900	7181	36	81	0	0	0																																																																			151248	19205				1224	233	205	28	991	300	403	44300	14576	1166	5	3	13073	1
44	770	COWETA	2373	22354	20	80	873	622	710	50	18	106	637	5	18	55	158	352	31	18	441	6	12	192	110	113	8	0	1295	9	50	626	354	245	11	0	2373	138994	111466	2507640	84445	400170	1528640	123574	437	171	2	264	150	50	36	3	33	274	684	6224	307	2541	3376	55	788	5381	1371	616	332	254	811186	237287	8	903	2827	2	37	16	1	7778	4994	873	115721	1771	1354	639	175060	28075	530	27	258	20	300	23877	297803	7390	62232	40	239	2004	14108	63829	24659	8235	96879	0	0	0	0	0	0	0	75	1200	8138	545	0	29922	0	0	872	1124	0	0	0	0	1	163	0	0	42	5182	194	0	0	27	565	22	1193	687	58075	22583	15203	10	33	130	247	138711	56763	95	217	2373	3821	8058																																																																			250460	33358				2438	623	615	8	1815	773	1225	14750	4665	534	5	3	13077	1
44	790	CRAWFORD	1204	9315	11	30	465	218	417	51	12	138	459	4	6	33	68	296	41	11	248	3	7	105	54	72	7	0	497	4	17	327	96	49	3	1	1204	73141	93465	788580	38710	204970	720850	30262	648	127	22	499	158	58	10	89	303	136	619	4797	98	1374	3325	11	131	4655	851	1116	124	166	288668	96186	0	472	1458	0	22	0	0	7766	3830	895	35032	661	1382	52	43826	10370	231	2	16	0	0	19962	206785	2769	25794	14	100	85	574	30827	10460	941	9320	0	0	0	0	0	0	0	244	0	29777	64	0	2437	0	0	201	102	0	0	0	0	0	0	0	0	61	9252	0	0	0	504	7074	4	515	427	37455	16045	6516	0	0	0	13	61730	25067	36	66	200	505	315																																																																			166606	22832				1098	380	360	20	718	433	484	45500	22750	1799	5	3	13079	1
44	830	DADE	355	5707	7	28	70	65	174	7	4	145	221	1	3	27	46	133	7	4	8	1	0	3	1	3	0	0	126	5	25	40	18	38	0	0	355	19561	32016	545620	15870	104790	125050	680	1114	2	19	1093	386	43	32	71	16	734	1359	2277	146	755	1376	2	19	2256	495	562	54	88	258662	66896	0	437	426	7	33	25	1	4061	2010	1805	26924	256	1234	1022	60223	9543	225	20	140	0	0	7652	156542	2279	27028	0	0	800	6992	181	59	3	30	0	0	0	0	0	0	0	0	0	0	99	0	8210	0	0	837	1314	30	6	0	0	9	2380	0	0	0	259	56	0	0	1	12	116	11904	77	6533	11759	11049	0	0	23	95	11275	8611	189	239	20	106	7680																																																																			51577	10751				365	200	192	8	165	263	148	9700	3262	261	5	3	13083	1
44	850	DAWSON	894	5612	17	82	226	155	377	29	8	139	566	1	8	78	117	325	29	8	8	0	0	1	1	6	0	0	320	16	74	147	37	46	0	0	894	42120	82436	535230	15550	117300	184800	13347	2479	0	0	2479	923	60	76	160	111	2809	3619	3122	447	1196	1479	0	11	3111	789	228	78	77	361077	102105	0	365	606	14	31	41	0	6510	3188	1232	42120	432	2406	2599	60696	13449	231	5	45	2	40	13889	187783	2194	17030	204	724	3822	18347	5048	1218	305	3219	0	0	0	0	0	0	0	0	0	0	227	0	17106	0	0	531	534	0	0	0	0	25	3627	0	0	6	810	722	0	0	1	19	79	4780	173	19349	43871	26981	0	10	314	296	25685	19245	46	123	929	2617	0																																																																			124556	20116				815	479	445	34	336	607	436	31500	16043	1213	5	3	13085	1
44	870	DECATUR	1925	19949	31	148	756	275	618	61	36	151	1054	5	38	180	184	558	56	33	411	20	64	247	45	30	3	2	460	6	46	329	46	30	2	1	1925	82126	208225	975960	31430	400930	723000	51162	10363	5952	4	4407	2699	24	100	700	593	9585	28961	22274	1835	5101	15338	17	197	22060	3042	956	266	703	413248	74311	60	2188	589	7	126	12	0	25204	13018	7843	62679	2536	3427	257	204586	6632	276	0	0	0	0	32135	303464	5991	50679	28	183	0	0	28257	9405	1303	13765	0	0	0	0	0	0	0	794	91800	148177	0	0	0	0	0	36	41	0	0	89	37475	75	25812	0	0	0	2929	16	0	0	3249	33306	5	219	979	73986	635	1059	0	0	0	11	8357	7788	5005	3642	147	1649	0																																																																			290351	38154				2387	1132	1122	10	1255	849	418	13750	4687	375	5	3	13087	1
44	890	DE KALB	1577	17189	21	127	452	418	545	13	1	92	835	9	31	138	257	387	12	1	163	3	16	54	43	47	0	0	579	9	80	260	118	111	1	0	1577	69921	75843	2957890	41950	313190	753690	46958	290	47	33	210	119	23	28	9	14	171	482	5916	170	2841	2905	195	1177	4544	1516	749	148	156	1167319	331022	0	1043	1465	2	69	13	0	5746	3200	425	72825	556	663	438	167848	21294	107	1	34	0	0	19664	245530	4489	40661	20	203	1797	10936	19447	6972	2534	25094	0	0	0	0	0	0	0	10	0	1070	265	0	17991	0	0	1631	2107	0	6	0	0		25	0	0	0	1510	25	0	0	7	80	103	7493	706	57015	46779	24863	0	0	1344	1452	107475	46951	559	1637	348	1389	18979																																																																			145764	25971				1571	783	764	19	788	897	790	23125	3400	302	5	3	13089	1
44	910	DODGE	754	11452	13	22	129	93	424	53	20	228	497	2	6	23	68	333	48	17	115	10	12	44	11	35	2	1	142	1	4	62	14	56	3	2	754	38003	134244	643190	29710	165210	375580	34678	11500	2041	0	9459	1765	1	24	279	256	10003	24630	7364	434	2525	4405	7	40	7317	730	155	105	106	172435	3980	100	574	629	1	24	0	0	11940	5690	3505	29447	853	2951	121	46350	550	5	0	0	0	0	13149	128378	1413	11268	8	67	0	0	13392	4952	1238	16342	0	0	0	0	0	0	0	218	3500	37409	0	0	0	0	0	42	39	0	0	1	200	0	0	0	0	233	6880	8		20	33	342	2	300	373	32378	6899	5562	0	0	0	0	11874	7558	66	200	75	200	25																																																																			172247	14570				735	453	441	12	282	314	56	20400	9510	761	5	3	13091	1
44	930	DOOLY	1590	18146	4	21	390	414	693	46	22	149	786	2	6	48	177	491	42	20	354	2	8	122	115	105	1	1	450	0	7	220	122	97	3	1	1590	95188	142109	1102400	74680	359130	1072772	77301	8619	1061	5600	1958	1676	19	60	240	259	6679	16576	8498	288	2379	5831	12	70	8416	1168	473	336	209	261269	52819	0	906	1882	1	33	5	1	20784	10895	6814	54806	1723	6257	273	65001	5917	79	0	0	0	0	38589	363880	4442	36668	265	1307	119	568	42214	15791	3690	31144	0	0	0	0	0	0	0	515	0	84120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3271	14958	0	0	0	3657	35459	23	2061	824	66805	24677	9210	0	0	0	0	36264	12102	529	674	1159	2600	0																																																																			237297	43415				1679	776	756	20	903	829	635	55900	21267	1701	5	3	13093	1
44	950	DOUGHERTY	940	12206	7	21	529	212	137	22	12	115	96	0	1	4	12	56	13	10	438	6	13	265	108	42	3	1	406	1	7	260	92	39	6	1	940	71073	37092	664540	40870	199170	572070	30965	0	0	0	0	0	0	0	0	0	0	0	2672	146	972	1554	6	290	2376	468	259	96	194	94810	5933	0	368	1318	1	12	3	0	4110	1571	1714	12858	901	305	151	31651	851	11	0	0	0	0	18746	163810	3576	35522	4	23	0	0	34259	10186	1388	11553	0	0	0	0	0	0	0	235	0	23762	0	0	0	0	0	105	104	0	0	7	3450	0	0	0	0	15	7872	45	0	0	85	1188	1	205	431	26548	142	422	0	0	0	0	1098	2312	86	401	0	4	5235																																																																			108165	22326				1014	91	87	4	923	120	855	8000	5175	421	5	3	13095	1
44	970	DOUGLAS	1056	7794	23	114	328	218	350	19	4	103	504	4	7	62	147	267	15	2	62	1	4	14	14	27	0	2	490	18	103	252	57	56	4	0	1056	50013	58580	983310	31330	146820	491980	26025	658	128	37	493	256	69	35	57	40	438	1113	3452	232	1379	1841	34	416	3002	919	476	173	152	518669	162627	0	308	922	1	17	6	2	4446	2896	487	62575	172	949	685	93299	12922	136	1	20	0	0	11874	165275	4212	38474	3	18	652	3493	13560	5801	648	5852	0	0	0	0	0	0	0	3	0	326	227	0	16935	0	0	1268	1240	0	0	0	0	1	160	0	0	159	639	433	0	0	4	129	37	1759	375	28192	31897	15157	0	0	248	439	66495	25617	157	150	317	297	2879																																																																			108593	16742				1065	477	431	46	588	480	211	55085	19750	1266	5	3	13097	1
44	990	EARLY	1120	9792	4	41	548	190	274	41	22	134	422	2	7	41	80	231	39	22	344	1	25	258	46	14	0	0	354	1	9	249	64	29	2	0	1120	63994	85566	595280	25340	207150	501140	46107	7054	300	200	6554	903	0	29	77	564	4908	14493	8353	375	2054	5924	2	5	8346	448	32	22	144	197710	9200	0	894	751	0	27	2	0	13094	6100	2117	14457	501	660	142	34705	4380	90	0	0	20	200	18831	183269	1782	15629	2	12	4	36	25558	8313	3389	29117	0	0	0	0	0	0	0	268	0	57450	1	0	54	0	0	100	100	0	0	2	1900	0	0	0	0	4	928	95	0	0	367	6981	0	0	258	22698	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																			149560	20639				1190	381	366	15	809	328	308	28000	15180	1214	5	3	13099	1
44	1010	ECHOLS	330	3079	1	4	98	30	135	37	25	359	183	1	1	3	10	115	32	21	37	0	0	17	8	9	2	1	110	0	3	78	12	11	3	3	330	17851	100734	173320	10870	90500	134370	6380	893	0	0	893	216	10	6	10	87	654	1455	4325	43	1601	2681	0	0	4325	1392	8	72	10	49865	5204	374	215	287	0	14	0	0	6136	2454	681	11147	319	2312	166	7973	6503	354	0	0	0	0	5935	52936	303	5145	14	92	0	0	5220	1020	479	5629	0	0	0	0	0	0	0	89	34350	15790	0	0	0	0	0	11	9	0	0	6	4040	0	0	0	0	0	1000	12	0	0	633	8828	0	0	142	15430	731	517	0	0	0	0	6195	2090	70	141	0	3	0																																																																			118585	6252				359	155	150	5	204	213	64	2700	725	56	5	3	13101	1
44	1030	EFFINGHAM	625	5599	12	55	62	72	319	66	39	311	546	5	28	35	66	309	64	39	42	6	13	13	5	4	1	0	37	1	14	14	1	6	1	0	625	26804	167683	473430	22790	135070	153480	12241	1852	30	50	1772	408	14	13	287	56	1314	3435	6300	34	1808	4458	49	10	6241	936	480	49	156	91598	7122	0	572	377	1	5	0	0	10492	2958	2017	15379	476	388	121	24325	6724	377	0	0	0	0	9679	99688	842	7622	5	22	0	0	2086	789	118	1250	0	0	0	0	0	0	0	183	42000	35678	0	0	0	0	0	46	39	0	0	172	60020	0	0	0	0	24	749	11	0	0	55	388	79	5608	324	19310	1870	4614	0	0	2	48	2801	4846	60	593	285	2973	521																																																																			194487	10526				579	451	431	20	128	452	79	8719	4453	356	5	3	13103	1
44	1050	ELBERT	2000	15376	43	195	837	435	460	24	6	82	598	11	15	94	172	283	18	5	213	5	11	98	74	25	0	0	1189	27	169	645	189	152	6	1	2000	92118	72724	1331950	42730	274800	784030	60938	931	64	128	739	271	28	84	25	73	657	1227	6493	420	2564	3509	19	83	6391	1187	726	369	204	590205	201421	0	1258	1340	4	79	10	1	7077	4420	2289	109568	1992	2807	239	77698	18808	318	14	97	1	7	19743	238206	6278	54519	62	252	5326	22135	39849	15195	1391	13966	0	0	0	0	0	0	0	1	0	54	426	0	22737	0	0	319	493	0	0	0	0	1	150	0	0	62	5039	25	0	0	3	141	7	689	602	47025	6894	5291	0	0	72	225	28095	14511	10	66	0	28	262																																																																			164842	31424				2102	583	547	36	1519	610	990	50389	24336	2434	5	3	13105	1
44	1070	EMANUEL	1593	14703	28	34	285	204	816	133	93	297	1113	2	11	49	129	713	119	90	208	14	7	87	40	50	8	2	272	12	16	149	35	53	6	1	1593	75531	398340	1307280	59480	428350	715570	76131	19721	350	22	19349	4745	50	102	2424	953	18515	53955	17222	478	5251	11493	8	30	17184	2750	320	347	235	377608	57968	0	1473	1264	1	47	11	0	31025	12909	5387	72157	1820	7022	344	76638	14928	2426	0	0	0	0	32068	319841	3320	39000	37	131	11	68	24191	8450	1538	12692	0	0	0	0	0	0	0	595	102900	133358		0	15	0	0	97	97	0	0	45	20866		55	0	0	952	39838	0	0	0	114	1629	1	119	902	72315	9772	14810	0	0	1	12	41643	22728	53	428	127	1175	636																																																																			473871	35436				1695	1137	1104	33	558	941	139	40950	6869	687	5	3	13107	1
